,Source,Date,Post_id,Sentence_id,LDA_Dominant_Topic,LABEL1,Text,Dominant_Pct,Dominant_Topic_Keywords,Predicted_label
0,1,2020-02-02,2,1,4,,as of 2 february 2020 2pm we have not been notified of any new confirmed cases of 2019 novel coronavirus infection in singapore.,0.07478632478632481,case| infection| part| private_dinner_function| date| site| preliminary_investigation| fight| set| living,DORMS_OUTBREAKS
487,1,2020-05-25,178,17,7,,at the same time we will continue with our pro-active testing of different segments of the population.,0.10062893081761011,patient| health| time| support| testing| group| effort| family| person| worker,DORMS_OUTBREAKS
488,1,2020-05-25,178,19,7,,dpm heng swee keat will announce the details of these support measures in his 4th budget of the year in parliament tomorrow.,0.11111111111111115,patient| health| time| support| testing| group| effort| family| person| worker,OTHER
489,1,2020-05-25,179,2,13,,four cases are singaporeans/ permanent residents.,0.08760683760683766,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,DORMS_OUTBREAKS
490,1,2020-05-25,179,3,12,,the lower number of cases today is partly due to fewer tests being conducted.,0.11934156378600826,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,TESTING
491,1,2020-05-26,180,2,1,,the breakdown is as follows:a) imported cases: 0b) cases in the community: 2 (1 singaporean/permanent resident 1 work permit holder)c) cases residing in dormitories: 381of the new cases 99% are linked to known clusters while the rest are pending contact tracing.706 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.11940298507462688,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
492,1,2020-05-26,180,4,15,,of these most are stable or improving and 8 are in critical condition in the intensive care unit.,0.11494252873563221,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
493,1,2020-05-26,181,1,1,,as of 26 may 2020 12pm we have preliminarily confirmed an additional 383 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12525252525252528,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
494,1,2020-05-26,181,3,12,,the lower number of cases today is partly due to fewer tests being conducted.,0.12757201646090538,case| dorm| today| number| test| fewer_test| tracer| working| result| laboratory,TESTING
495,1,2020-05-27,182,1,10,,as of 27 may 2020 12pm we have confirmed and verified an additional 533 cases of covid-19 infection in singapore.,0.07692307692307691,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
496,1,2020-05-27,182,2,1,,the breakdown is as follows: a)  imported cases: 0b)  cases in the community: 4 (3 singaporean/permanent resident 1 work pass holder)c)  cases residing in dormitories: 529of the new cases 99% are linked to known clusters while the rest are pending contact tracing.832 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.1043771043771044,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,TRACING
497,1,2020-05-27,182,4,15,,of these most are stable or improving and 7 are in critical condition in the intensive care unit.,0.11494252873563221,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
498,1,2020-05-27,183,1,1,,as of 27 may 2020 12pm we have preliminarily confirmed an additional 533 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.1292929292929293,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
499,1,2020-05-27,184,1,9,,<roadmap ahead to phase 2>the taskforce has set out the overall framework for resuming activities in three phases.,0.10905349794238686,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,LIFT_RESTRICTIONS
500,1,2020-05-27,184,2,1,,hereâ€™s a more detailed roadmap on what you can expect in the coming weeks.,0.06666666666666668,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,RESPONSIBILITY
501,1,2020-05-27,184,5,9,,students will be back in schools.,0.08333333333333337,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,RESPONSIBILITY
502,1,2020-05-27,184,6,14,,thereafter we will monitor the situation closely.,0.08496732026143794,measure| transmission| day| risk| place| virus| situation| shn| travel| traveller,OTHER
503,1,2020-05-27,184,8,9,,this means that phase 2 could take place before the end of the month.phase 2 will entail the resumption of a broader range of activities.,0.13984674329501914,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,OTHER
504,1,2020-05-27,184,11,7,,these are activities involving large groups or close contacts in enclosed spaces.,0.08024691358024696,patient| health| time| support| testing| group| effort| family| person| worker,TRACING
505,1,2020-05-27,184,12,9,,they include:- museums libraries cinemas theatres religious services- bars clubs discos and karaoke outletswe will consider these more carefully as they will require strict safe management practices.,0.10916179337231971,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,PRECAUTIONS
506,1,2020-05-27,184,14,9,,it may not be at the start of phase 2 but could happen later.i have provided a timeline of what we can expect in the coming weeks.,0.0897435897435898,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,LIFT_RESTRICTIONS
507,1,2020-05-27,184,15,4,,but this is not cast in stone as the situation is uncertain and fluid.,0.08333333333333337,case| infection| part| private_dinner_function| date| site| preliminary_investigation| fight| set| living,OTHER
508,1,2020-05-27,184,18,9,,but if we all stay vigilant and socially responsible then we can keep infection low and we can move to phase 2 before the end of the month.,0.1333333333333333,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,LIFT_RESTRICTIONS
509,1,2020-05-28,185,1,10,,as of 28 may 2020 12pm we have confirmed and verified an additional 373 cases of covid-19 infection in singapore.,0.07692307692307696,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
510,1,2020-05-28,185,2,1,,the breakdown is as follows:a)     imported cases: 0b)     cases in the community: 1 (1 work pass holder)c)      cases residing in dormitories: 372of the new cases 99% are linked to known clusters while the rest are pending contact tracing.1018 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.10606060606060606,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,TRACING
511,1,2020-05-28,185,3,3,,in all 18294 have fully recovered from the infection and have been discharged from hospitals or community care facilities.,0.09090909090909091,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
512,1,2020-05-28,185,5,15,,of these most are stable or improving and 7 are in critical condition in the intensive care unit.,0.11302681992337167,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
513,1,2020-05-28,187,1,9,,singapore will be exiting the circuit breaker and embarking on phase one of re-opening on 2 june 2020. we expect more than three quarters of the economy to resume operations by then.,0.09494949494949495,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,NEW_CASES
514,1,2020-05-28,187,2,9,,the multi-ministry taskforce will carefully monitor the effects of increased activity in this phase.,0.10062893081761011,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,LIFT_RESTRICTIONS
515,1,2020-05-28,187,3,9,,if the community infection rates remain low and stable over the subsequent two weeks we can decide by the middle of june to proceed with phase two which could then happen before the end of june.,0.12865497076023397,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,DORMS_OUTBREAKS
516,1,2020-05-28,187,4,9,,phase two will entail the resumption of a broader range of activities.,0.11111111111111113,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,OTHER
517,1,2020-05-28,188,1,1,,as of 28 may 2020 12pm we have preliminarily confirmed an additional 373 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12525252525252528,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
518,1,2020-05-28,188,2,4,,there are no singaporean/ permanent resident cases.,0.07189542483660132,case| infection| part| private_dinner_function| date| site| preliminary_investigation| fight| set| living,TRACING
519,1,2020-05-28,188,3,5,,we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/news-highlights/details/373-new-cases-of-covid-19-infection,0.14367816091954025,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,IMPORT_VS_LOCAL
520,1,2020-05-29,189,2,1,,the breakdown is as follows:a) imported cases: 0b) cases in the community: 9 (3 singaporeans/permanent residents 2 work pass holders 4 work permit holders)c) cases residing in dormitories: 602of the new cases 99% are linked to known clusters while the rest are pending contact tracing.1337 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.11587301587301588,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
521,1,2020-05-29,189,4,15,,of these most are stable or improving and 8 are in critical condition in the intensive care unit.,0.11494252873563221,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
522,1,2020-05-29,190,1,1,,as of 29 may 2020 12pm we have preliminarily confirmed an additional 611 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12525252525252528,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
523,1,2020-05-29,190,2,5,,three cases are singaporean/ permanent residents.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/news-highlights/details/611-new-cases-of-covid-19-infection,0.13888888888888887,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,TRACING
524,1,2020-05-30,191,1,4,,as of 30 may 2020 12pm we have confirmed and verified an additional 506 cases of covid-19 infection in singapore.,0.07692307692307696,case| infection| part| private_dinner_function| date| site| preliminary_investigation| fight| set| living,NEW_CASES
525,1,2020-05-30,191,2,1,,the breakdown is as follows:a) imported cases: 0b) cases in the community: 5 (2 singaporeans/permanent residents 1 work pass holder 2 work permit holders)c) cases residing in dormitories: 501of the new cases 99% are linked to known clusters while the rest are pending contact tracing.1096 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.12698412698412698,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
526,1,2020-05-30,191,3,3,,in all 20727 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 374 confirmed cases who are still in hospital.,0.08730158730158731,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
527,1,2020-05-30,191,4,15,,of these most are stable or improving and 7 are in critical condition in the intensive care unit.,0.11494252873563221,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
528,1,2020-05-30,192,1,1,,as of 30 may 2020 12pm we have preliminarily confirmed an additional 506 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.11919191919191922,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
529,1,2020-05-30,192,2,13,,based on our investigations so far there are five cases in the community of whom two are singaporeans/permanent residents and three are work pass holders.,0.1455938697318008,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,TRACING
530,1,2020-05-30,192,3,5,,we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.,0.11728395061728397,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,OTHER
531,1,2020-05-31,193,1,10,,as of 31 may 2020 12pm we have confirmed and verified an additional 518 cases of covid-19 infection in singapore.,0.07692307692307694,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
532,1,2020-05-31,193,4,15,,of these most are stable or improving and 8 are in critical condition in the intensive care unit.,0.11685823754789273,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
533,1,2020-05-31,194,1,1,,as of 31 may 2020 12pm we have preliminarily confirmed an additional 518 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12323232323232325,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
534,1,2020-05-31,194,2,13,,based on our investigations so far there are three cases in the community all of whom are singaporeans/permanent residents.,0.10699588477366262,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,DORMS_OUTBREAKS
535,1,2020-05-31,194,3,5,,we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.,0.11728395061728397,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,OTHER
536,1,2020-06-01,196,1,1,,as of 1 june 2020 12pm we have preliminarily confirmed an additional 408 cases of covid-19 infection in singapore all of whom are work pass holders residing in foreign worker dormitories.,0.0888888888888889,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
537,1,2020-06-02,197,1,9,,as singapore exits the circuit breaker and transitions to a â€œnew normalâ€ our utmost priority is to keep everyone safe and healthy as we resume activities safely in phase 1.find out how we can all work together to adopt good practices within our community on public transport at the workplace and even at home.let us stand united in this battle against covid-19 as singapore moves â€˜together towards a new normalâ€™.,0.1393596986817326,activity| service| home| phase| senior| period| circuit_breaker| worker| week| mask,PRECAUTIONS
538,1,2020-06-03,198,1,1,,as of 3 june 2020 12pm we have preliminarily confirmed an additional 569 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12727272727272726,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
539,1,2020-06-04,199,1,6,,as of 4 june 2020 12pm we have confirmed and verified an additional 517 cases of covid-19 infection in singapore.,0.08333333333333336,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,NEW_CASES
540,1,2020-06-04,199,2,1,,the breakdown is as follows:a) imported cases: 0b) cases in the community: 15 (2 permanent residents 6 work pass holders 7 work permit holders)c) cases residing in dormitories: 502of the new cases 99% are linked to known clusters while the rest are pending contact tracing.322 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.11904761904761905,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
541,1,2020-06-04,199,4,15,,of these most are stable or improving and 5 are in critical condition in the intensive care unit.,0.11728395061728394,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
542,1,2020-06-04,200,1,1,,as of 4 june 2020 12pm we have preliminarily confirmed an additional 517 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.1272727272727273,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
543,1,2020-06-04,200,2,13,,based on our investigations so far there are 15 cases in the community of whom two are singaporeans/permanent residents and 13 are work pass holders.,0.14814814814814814,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,TRACING
544,1,2020-06-04,200,3,6,,all 15 cases were close contacts of earlier confirmed cases and have already been placed on quarantine.,0.10493827160493832,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,DORMS_OUTBREAKS
545,1,2020-06-04,200,4,5,,they are all asymptomatic but we had swabbed them to confirm and verify their status.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.,0.128968253968254,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,TRACING
546,1,2020-06-05,201,1,1,,as of 5 june 2020 12pm we have preliminarily confirmed an additional 261 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12929292929292932,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
547,1,2020-06-05,201,2,13,,based on our investigations so far there are 11 cases in the community of whom 6 are singaporeans/permanent residents and 5 are work pass holders.,0.12896825396825398,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,DORMS_OUTBREAKS
548,1,2020-06-05,201,4,5,,epidemiological investigations are ongoing for the remaining 4.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.,0.13333333333333333,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,OTHER
549,1,2020-06-05,202,1,4,,as of 5 june 2020 12pm we have confirmed and verified an additional 261 cases of covid-19 infection in singapore.,0.07905982905982908,case| infection| part| private_dinner_function| date| site| preliminary_investigation| fight| set| living,NEW_CASES
550,1,2020-06-05,202,2,1,,the breakdown is as follows:a) imported cases: 0b) cases in the community: 11 (6 singaporeans/permanent residents 5 work permit holders)c) cases residing in dormitories: 250of the new cases 97% are linked to known clusters while the rest are pending contact tracing.305 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.0978441127694859,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
551,1,2020-06-05,202,4,15,,of these most are stable or improving and 4 are in critical condition in the intensive care unit.,0.11728395061728401,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
552,1,2020-06-06,203,1,11,,as of 6 june 2020 12pm we have confirmed and verified an additional 344 cases of covid-19 infection in singapore.,0.07905982905982907,case| infection| mission| safeguard| model| withdrawal| practise| passport| trend| road,NEW_CASES
553,1,2020-06-06,203,2,1,,the breakdown is as follows:a) imported cases: 0b) cases in the community: 7 (3 singaporeans/permanent residents 4 work permit holders)c) cases residing in dormitories: 337of the new cases 98% are linked to known clusters while the rest are pending contact tracing.350 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.10613598673300166,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
554,1,2020-06-06,203,4,15,,of these most are stable or improving and 4 are in critical condition in the intensive care unit.,0.11309523809523815,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
555,1,2020-06-07,204,1,6,,as of 7 june 2020 12pm we have confirmed and verified an additional 383 cases of covid-19 infection in singapore.,0.0790598290598291,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,NEW_CASES
556,1,2020-06-07,204,2,1,,the breakdown is as follows:a) imported cases: 0b) cases in the community: 14 (10 singaporeans/permanent residents 1 student pass holder 1 work pass holder 2 work permit holders)c) cases residing in dormitories: 369of the new cases 96% are linked to known clusters while the rest are pending contact tracing.327 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.1400304414003044,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
557,1,2020-06-07,204,3,2,,in all 24886 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 295 confirmed cases who are still in hospital.,0.08928571428571429,community| hospital| facility| isolation| implementation| dormitory| strait| singapore| vigilance| principle,RECOVERY
558,1,2020-06-07,204,4,15,,of these most are stable or improving and 3 are in critical condition in the intensive care unit.,0.11728395061728399,care| unit| condition| news| crest| space| eldercare| defendant| childhood| tampine,CONDITION
559,1,2020-06-07,205,1,1,,as of 7 june 2020 12pm we have preliminarily confirmed an additional 383 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.1272727272727273,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
560,1,2020-06-07,205,2,13,,based on our investigations so far there are 14 cases in the community of whom 10 are singaporeans/permanent residents and 4 are work/student pass holders.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/â€¦/383-new-cases-of-covid-19-infectioâ€¦,0.13978494623655913,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,IMPORT_VS_LOCAL
561,1,2020-06-08,206,1,1,,as of 8 june 2020 12pm we have preliminarily confirmed an additional 386 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12727272727272732,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
562,1,2020-06-08,206,2,13,,based on our investigations so far there are two cases in the community of whom one is a singaporean and the other is a work pass holder.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/â€¦/386-new-cases-of-covid-19-infection,0.10564663023679419,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,TRACING
563,1,2020-06-09,208,1,1,,as of 9 june 2020 12pm we have preliminarily confirmed an additional 218 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12323232323232325,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
564,1,2020-06-09,208,2,13,,based on our investigations so far there are six cases in the community all of whom are work pass holders.,0.11904761904761908,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,DORMS_OUTBREAKS
565,1,2020-06-09,208,3,5,,there are no singaporean/ permanent resident cases.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/â€¦/218-new-cases-of-covid-19-infection,0.11309523809523817,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,TRACING
566,1,2020-06-10,209,1,1,,as of 10 june 2020 12pm we have preliminarily confirmed an additional 451 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12727272727272732,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
567,1,2020-06-10,209,2,13,,based on our investigations so far there are seven cases in the community of whom three are singaporeans/permanent residents and four are work pass holders.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.,0.12204007285974501,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,IMPORT_VS_LOCAL
568,1,2020-06-11,210,1,1,,as of 11 june 2020 12pm we have preliminarily confirmed an additional 422 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12727272727272732,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
569,1,2020-06-11,210,2,13,,based on our investigations so far there are 5 cases in the community of whom 1 is a singaporean and 4 are work pass holders.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/â€¦/422-new-cases-of-covid-19-infection,0.1056466302367942,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,TRACING
570,1,2020-06-11,211,1,11,,as of 11 june 2020 12pm we have confirmed and verified an additional 422 cases of covid-19 infection in singapore.,0.07478632478632478,case| infection| mission| safeguard| model| withdrawal| practise| passport| trend| road,NEW_CASES
571,1,2020-06-11,211,2,1,,the breakdown is as follows:a) imported cases: 0b) cases in the community: 5 (1 singaporean 2 work pass holders 2 work permit holders)c) cases residing in dormitories: 416of the new cases 99% are linked to known clusters while the rest are pending contact tracing.754 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.12721417069243157,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
572,1,2020-06-12,212,1,1,,as of 12 june 2020 12pm we have preliminarily confirmed an additional 463 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12525252525252528,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
573,1,2020-06-12,212,2,13,,based on our investigations so far there are 18 cases in the community of whom 8 are singaporeans/permanent residents and 10 are work pass holders. of these 5 were close contacts of earlier cases and had already been placed on quarantine.,0.12806026365348402,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,DORMS_OUTBREAKS
574,1,2020-06-12,212,3,7,,from our preliminary investigations another 5 cases were picked up from our active surveillance and screening of workers in essential services and persons working at dormitories.,0.101364522417154,patient| health| time| support| testing| group| effort| family| person| worker,DORMS_OUTBREAKS
575,1,2020-06-12,212,4,5,,epidemiological investigations are ongoing for the other 8 cases.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/â€¦/463-new-cases-of-covid-19-infection,0.1267056530214425,detail| release| press| www| news| stay_home_notice| addition| epidemiological_investigation| d_https| assistance,IMPORT_VS_LOCAL
576,1,2020-06-12,213,1,11,,as of 12 june 2020 12pm we have confirmed and verified an additional 463 cases of covid-19 infection in singapore.,0.07905982905982908,case| infection| mission| safeguard| model| withdrawal| practise| passport| trend| road,NEW_CASES
577,1,2020-06-12,213,2,1,,the breakdown is as follows:a) imported cases: 0b) cases in the community: 18 (8 singaporeans/permanent residents 2 work pass holders 8 work permit holders)c) cases residing in dormitories: 445of the new cases 98% are linked to known clusters while the rest are pending contact tracing.754 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.12380952380952379,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
578,1,2020-06-12,213,3,3,,in all 28040 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 239 confirmed cases who are still in hospital.,0.10119047619047619,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,RECOVERY
579,1,2020-06-13,214,1,6,,as of 13 june 2020 12pm we have confirmed and verified an additional 347 cases of covid-19 infection in singapore.,0.08547008547008549,infection| case| close_contact| quarantine| clinic| block| professional| water| nose| improving,NEW_CASES
580,1,2020-06-13,214,2,3,,the breakdown is as follows:a) imported cases: 0b) cases in the community: 5 (2 singaporeans 3 work permit holders)c) cases residing in dormitories: 342of the new cases 99% are linked to known clusters while the rest are pending contact tracing.768 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.10281923714759536,community| hospital| facility| isolation| d_to| thought| morning| break| message| hotspot,DORMS_OUTBREAKS
581,1,2020-06-13,215,1,1,,as of 13 june 2020 12pm we have preliminarily confirmed an additional 347 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12323232323232325,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
582,1,2020-06-13,215,2,13,,based on our investigations so far there are 5 cases in the community of whom 2 are singaporeans/permanent residents and 3 are work pass holders.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/â€¦/347-new-cases-of-covid-19-infection,0.12204007285974504,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,IMPORT_VS_LOCAL
583,1,2020-06-14,216,1,1,,as of 14 june 2020 12pm we have preliminarily confirmed an additional 407 cases of covid-19 infection in singapore the vast majority of whom are work permit holders residing in foreign worker dormitories.,0.12929292929292935,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
584,1,2020-06-14,216,2,13,,based on our investigations so far there are 9 cases in the community of whom 4 are singaporeans/permanent residents and 5 are work pass holders.we are still working through the details of the cases and further updates will be shared via the moh press release that will be issued tonight.https://www.moh.gov.sg/â€¦/407-new-cases-of-covid-19-infection,0.12386156648451732,holder| resident| case| pass| investigation| community| singaporean| visit| student| citizen,IMPORT_VS_LOCAL
585,1,2020-06-14,217,1,10,,as of 14 june 2020 12pm we have confirmed and verified an additional 407 cases of covid-19 infection in singapore.,0.07692307692307696,case| infection| check| response| regulation| transport| swab| singapore| flaring| authority,NEW_CASES
586,1,2020-06-14,217,2,1,,the breakdown is as follows:a) imported cases: 1b) cases in the community: 9 (4 singaporeans 1 work pass holder 4 work permit holders)c) cases residing in dormitories: 397of the new cases 99% are linked to known clusters while the rest are pending contact tracing.781 more cases of covid-19 infection have been discharged from hospitals or community isolation facilities.,0.1142857142857143,work| permit| dormitory| holder| breakdown| passes_d_c| conduct| proximity| solution| close_contact,DORMS_OUTBREAKS
587,1,2020-06-14,217,3,2,,in all 29589 have fully recovered from the infection and have been discharged from hospitals or community care facilities.there are currently 238 confirmed cases who are still in hospital.,0.08730158730158731,community| hospital| facility| isolation| implementation| dormitory| strait| singapore| vigilance| principle,RECOVERY
